source,dataset,severity,seed,status,validation_passed,achieved_rate,excluded_columns
uci,default_credit,0.2,1,OK,True,"{'X1': 0.19697811354293968, 'X5': 0.20997666925897124, 'X12': 0.19597822464170647, 'X13': 0.19386734807243639, 'X14': 0.2006443728474614, 'X15': 0.2006443728474614, 'X16': 0.1977558049105655, 'X17': 0.19986668147983558, 'X18': 0.19897789134540605, 'X19': 0.19731140984335074, 'X20': 0.20297744695033884, 'X21': 0.1947561382068659, 'X22': 0.19620042217531386, 'X23': 0.20231085434951673}",
uci,default_credit,0.2,2,OK,True,"{'X1': 0.20397733585157204, 'X5': 0.19931118764581712, 'X12': 0.20175536051549828, 'X13': 0.198644595044995, 'X14': 0.20375513831796466, 'X15': 0.2061993111876458, 'X16': 0.1987556938117987, 'X17': 0.19420064437284745, 'X18': 0.2006443728474614, 'X19': 0.19842239751138763, 'X20': 0.19608932340851015, 'X21': 0.20608821242084213, 'X22': 0.20075547161426507, 'X23': 0.20308854571714255}",
uci,default_credit,0.2,3,OK,True,"{'X1': 0.20497722475280525, 'X5': 0.20108876791467614, 'X12': 0.19453394067325852, 'X13': 0.2043106321519831, 'X14': 0.21175424952783023, 'X15': 0.20186645928230196, 'X16': 0.20786579268970115, 'X17': 0.19820019997778024, 'X18': 0.19308965670481057, 'X19': 0.20653260748805688, 'X20': 0.1927563604043995, 'X21': 0.19453394067325852, 'X22': 0.19553382957449172, 'X23': 0.20008887901344294}",
uci,default_credit,0.25,1,OK,True,"{'X1': 0.2458615709365626, 'X5': 0.26063770692145316, 'X12': 0.2431952005332741, 'X13': 0.2468614598377958, 'X14': 0.24941673147428065, 'X15': 0.25308299077880236, 'X16': 0.25108321297633596, 'X17': 0.2526385957115876, 'X18': 0.25008332407510275, 'X19': 0.24463948450172204, 'X20': 0.25208310187756916, 'X21': 0.2439728919008999, 'X22': 0.2439728919008999, 'X23': 0.25874902788579046}",
uci,default_credit,0.25,2,OK,True,"{'X1': 0.2543050772136429, 'X5': 0.24719475613820688, 'X12': 0.2527496944783913, 'X13': 0.24830574380624376, 'X14': 0.2468614598377958, 'X15': 0.2547494722808577, 'X16': 0.24752805243861792, 'X17': 0.24119542273080768, 'X18': 0.2479724475058327, 'X19': 0.25441617598044663, 'X20': 0.2498611265414954, 'X21': 0.25319408954560607, 'X22': 0.25308299077880236, 'X23': 0.2459726697033663}",
uci,default_credit,0.25,3,OK,True,"{'X1': 0.25674925008332405, 'X5': 0.24930563270747694, 'X12': 0.24497278080213308, 'X13': 0.25030552160871017, 'X14': 0.25886012665259417, 'X15': 0.25241639817798023, 'X16': 0.26208199088990114, 'X17': 0.2535273858460171, 'X18': 0.25108321297633596, 'X19': 0.24086212643039662, 'X20': 0.2504166203755138, 'X21': 0.2384179535607155, 'X22': 0.25497166981446506, 'X23': 0.2419731140984335}",
uci,diabetes_readmission,0.05,1,OK,True,"{'time_in_hospital': 0.050463302446503565, 'num_lab_procedures': 0.05112992467168855, 'num_procedures': 0.04959669355376308, 'num_medications': 0.05112992467168855, 'number_outpatient': 0.049330044663689086, 'number_emergency': 0.04979668022131858, 'number_inpatient': 0.04899673355109659, 'number_diagnoses': 0.04799680021331911}",
uci,diabetes_readmission,0.05,2,OK,True,"{'time_in_hospital': 0.04919672021865209, 'num_lab_procedures': 0.04899673355109659, 'num_procedures': 0.049463369108726084, 'num_medications': 0.054129724685020995, 'number_outpatient': 0.05112992467168855, 'number_emergency': 0.04919672021865209, 'number_inpatient': 0.04646356909539364, 'number_diagnoses': 0.05212985800946603}",
uci,diabetes_readmission,0.05,3,OK,True,"{'time_in_hospital': 0.053863075794947, 'num_lab_procedures': 0.050396640223985066, 'num_procedures': 0.05279648023465102, 'num_medications': 0.05166322245183654, 'number_outpatient': 0.05086327578161456, 'number_emergency': 0.046730217985467636, 'number_inpatient': 0.05066328911405906, 'number_diagnoses': 0.04759682687820812}",
uci,diabetes_readmission,0.1,1,OK,True,"{'time_in_hospital': 0.10132657822811812, 'num_lab_procedures': 0.09972668488767415, 'num_procedures': 0.09959336044263715, 'num_medications': 0.10132657822811812, 'number_outpatient': 0.09939337377508166, 'number_emergency': 0.09879341377241517, 'number_inpatient': 0.09772681821211919, 'number_diagnoses': 0.09772681821211919}",
uci,diabetes_readmission,0.1,2,OK,True,"{'time_in_hospital': 0.10339310712619158, 'num_lab_procedures': 0.10092660489300713, 'num_procedures': 0.10179321378574761, 'num_medications': 0.1026598226784881, 'number_outpatient': 0.09906006266248917, 'number_emergency': 0.10005999600026665, 'number_inpatient': 0.09499366708886074, 'number_diagnoses': 0.10099326711552563}",
uci,diabetes_readmission,0.1,3,OK,True,"{'time_in_hospital': 0.10579294713685754, 'num_lab_procedures': 0.0973935070995267, 'num_procedures': 0.10652623158456102, 'num_medications': 0.10319312045863609, 'number_outpatient': 0.10339310712619158, 'number_emergency': 0.09512699153389774, 'number_inpatient': 0.10152656489567362, 'number_diagnoses': 0.09346043597093527}",
uci,diabetes_readmission,0.15,1,OK,True,"{'time_in_hospital': 0.1514565695620292, 'num_lab_procedures': 0.14979001399906672, 'num_procedures': 0.14732351176588226, 'num_medications': 0.15312312512499165, 'number_outpatient': 0.1509899340043997, 'number_emergency': 0.14825678288114125, 'number_inpatient': 0.14919005399640023, 'number_diagnoses': 0.14652356509566028}",
uci,diabetes_readmission,0.15,2,OK,True,"{'time_in_hospital': 0.15298980067995466, 'num_lab_procedures': 0.1500566628891407, 'num_procedures': 0.1505232984467702, 'num_medications': 0.15358976068262115, 'number_outpatient': 0.14912339177388173, 'number_emergency': 0.1500566628891407, 'number_inpatient': 0.14892340510632623, 'number_diagnoses': 0.1511232584494367}",
uci,diabetes_readmission,0.15,3,OK,True,"{'time_in_hospital': 0.15512299180054662, 'num_lab_procedures': 0.14725684954336377, 'num_procedures': 0.1557896140257316, 'num_medications': 0.15345643623758415, 'number_outpatient': 0.1572561829211386, 'number_emergency': 0.1455236317578828, 'number_inpatient': 0.1507232851143257, 'number_diagnoses': 0.14412372508499433}",
uci,diabetes_readmission,0.2,1,OK,True,"{'time_in_hospital': 0.20118658756082927, 'num_lab_procedures': 0.2001866542230518, 'num_procedures': 0.1947203519765349, 'num_medications': 0.20105326311579227, 'number_outpatient': 0.20051996533564428, 'number_emergency': 0.2002533164455703, 'number_inpatient': 0.19825344977001533, 'number_diagnoses': 0.19812012532497833}",
uci,diabetes_readmission,0.2,2,OK,True,"{'time_in_hospital': 0.20091993867075528, 'num_lab_procedures': 0.20218652089860675, 'num_procedures': 0.19785347643490434, 'num_medications': 0.20258649423371775, 'number_outpatient': 0.19892007199520031, 'number_emergency': 0.19645356976201586, 'number_inpatient': 0.1998533431104593, 'number_diagnoses': 0.20111992533831077}",
uci,diabetes_readmission,0.2,3,OK,True,"{'time_in_hospital': 0.20251983201119925, 'num_lab_procedures': 0.19712019198720085, 'num_procedures': 0.20418638757416172, 'num_medications': 0.20578628091460568, 'number_outpatient': 0.20891940537297513, 'number_emergency': 0.1951203253116459, 'number_inpatient': 0.20198653423105126, 'number_diagnoses': 0.19352043197120192}",
uci,diabetes_readmission,0.25,1,OK,True,"{'time_in_hospital': 0.25104993000466636, 'num_lab_procedures': 0.24745016998866742, 'num_procedures': 0.24458369442037198, 'num_medications': 0.25198320111992534, 'number_outpatient': 0.25078328111459236, 'number_emergency': 0.25164989000733284, 'number_inpatient': 0.24678354776348244, 'number_diagnoses': 0.2480501299913339}",
uci,diabetes_readmission,0.25,2,OK,True,"{'time_in_hospital': 0.25051663222451837, 'num_lab_procedures': 0.25151656556229585, 'num_procedures': 0.24471701886540898, 'num_medications': 0.2534497700153323, 'number_outpatient': 0.24791680554629691, 'number_emergency': 0.24531697886807546, 'number_inpatient': 0.25111659222718485, 'number_diagnoses': 0.25238317445503633}",
uci,diabetes_readmission,0.25,3,OK,True,"{'time_in_hospital': 0.2544497033531098, 'num_lab_procedures': 0.2431837877474835, 'num_procedures': 0.2535830944603693, 'num_medications': 0.2547163522431838, 'number_outpatient': 0.25764949003399773, 'number_emergency': 0.24731684554363043, 'number_inpatient': 0.24965002333177788, 'number_diagnoses': 0.2437170855276315}",
uci,online_shoppers,0.05,1,OK,True,"{'Administrative': 0.05162162162162162, 'Administrative_Duration': 0.04675675675675676, 'Informational': 0.05, 'Informational_Duration': 0.05459459459459459, 'ProductRelated': 0.05027027027027027, 'ProductRelated_Duration': 0.05459459459459459, 'BounceRates': 0.04675675675675676, 'ExitRates': 0.05243243243243243, 'SpecialDay': 0.05108108108108108}",
uci,online_shoppers,0.05,2,OK,True,"{'Administrative': 0.0445945945945946, 'Administrative_Duration': 0.04675675675675676, 'Informational': 0.05702702702702703, 'Informational_Duration': 0.05, 'ProductRelated': 0.043243243243243246, 'ProductRelated_Duration': 0.05027027027027027, 'BounceRates': 0.049189189189189186, 'ExitRates': 0.05189189189189189, 'SpecialDay': 0.04756756756756757}",
uci,online_shoppers,0.05,3,OK,True,"{'Administrative': 0.05459459459459459, 'Administrative_Duration': 0.05810810810810811, 'Informational': 0.05297297297297297, 'Informational_Duration': 0.04972972972972973, 'ProductRelated': 0.05054054054054054, 'ProductRelated_Duration': 0.04891891891891892, 'BounceRates': 0.05108108108108108, 'ExitRates': 0.05, 'SpecialDay': 0.05378378378378378}",
uci,online_shoppers,0.1,1,OK,True,"{'Administrative': 0.10054054054054054, 'Administrative_Duration': 0.1, 'Informational': 0.10054054054054054, 'Informational_Duration': 0.10405405405405406, 'ProductRelated': 0.10189189189189189, 'ProductRelated_Duration': 0.10540540540540541, 'BounceRates': 0.09162162162162162, 'ExitRates': 0.10216216216216216, 'SpecialDay': 0.09675675675675675}",
uci,online_shoppers,0.1,2,OK,True,"{'Administrative': 0.09216216216216216, 'Administrative_Duration': 0.10351351351351351, 'Informational': 0.11513513513513514, 'Informational_Duration': 0.10594594594594595, 'ProductRelated': 0.09621621621621622, 'ProductRelated_Duration': 0.10108108108108108, 'BounceRates': 0.1045945945945946, 'ExitRates': 0.09864864864864865, 'SpecialDay': 0.09918918918918919}",
uci,online_shoppers,0.1,3,OK,True,"{'Administrative': 0.11513513513513514, 'Administrative_Duration': 0.1045945945945946, 'Informational': 0.10351351351351351, 'Informational_Duration': 0.09864864864864865, 'ProductRelated': 0.09648648648648649, 'ProductRelated_Duration': 0.09702702702702702, 'BounceRates': 0.09837837837837837, 'ExitRates': 0.0972972972972973, 'SpecialDay': 0.10702702702702703}",
uci,online_shoppers,0.15,1,OK,True,"{'Administrative': 0.15324324324324323, 'Administrative_Duration': 0.1456756756756757, 'Informational': 0.15243243243243243, 'Informational_Duration': 0.1554054054054054, 'ProductRelated': 0.1564864864864865, 'ProductRelated_Duration': 0.15243243243243243, 'BounceRates': 0.14135135135135135, 'ExitRates': 0.15297297297297296, 'SpecialDay': 0.14432432432432432}",
uci,online_shoppers,0.15,2,OK,True,"{'Administrative': 0.1491891891891892, 'Administrative_Duration': 0.15513513513513513, 'Informational': 0.16054054054054054, 'Informational_Duration': 0.1491891891891892, 'ProductRelated': 0.14810810810810812, 'ProductRelated_Duration': 0.14594594594594595, 'BounceRates': 0.1564864864864865, 'ExitRates': 0.1472972972972973, 'SpecialDay': 0.14702702702702702}",
uci,online_shoppers,0.15,3,OK,True,"{'Administrative': 0.16513513513513514, 'Administrative_Duration': 0.15054054054054053, 'Informational': 0.1581081081081081, 'Informational_Duration': 0.14432432432432432, 'ProductRelated': 0.1483783783783784, 'ProductRelated_Duration': 0.1456756756756757, 'BounceRates': 0.1527027027027027, 'ExitRates': 0.14432432432432432, 'SpecialDay': 0.15864864864864864}",
uci,online_shoppers,0.2,1,OK,True,"{'Administrative': 0.20432432432432432, 'Administrative_Duration': 0.19135135135135134, 'Informational': 0.1989189189189189, 'Informational_Duration': 0.2118918918918919, 'ProductRelated': 0.20891891891891892, 'ProductRelated_Duration': 0.19432432432432434, 'BounceRates': 0.19648648648648648, 'ExitRates': 0.20675675675675675, 'SpecialDay': 0.19432432432432434}",
uci,online_shoppers,0.2,2,OK,True,"{'Administrative': 0.20216216216216215, 'Administrative_Duration': 0.20324324324324325, 'Informational': 0.20621621621621622, 'Informational_Duration': 0.1945945945945946, 'ProductRelated': 0.20189189189189188, 'ProductRelated_Duration': 0.19675675675675675, 'BounceRates': 0.20891891891891892, 'ExitRates': 0.1981081081081081, 'SpecialDay': 0.19783783783783784}",
uci,online_shoppers,0.2,3,OK,True,"{'Administrative': 0.21054054054054053, 'Administrative_Duration': 0.19864864864864865, 'Informational': 0.20810810810810812, 'Informational_Duration': 0.19108108108108107, 'ProductRelated': 0.20297297297297298, 'ProductRelated_Duration': 0.19135135135135134, 'BounceRates': 0.2008108108108108, 'ExitRates': 0.19027027027027027, 'SpecialDay': 0.20702702702702702}",
uci,online_shoppers,0.25,1,OK,True,"{'Administrative': 0.25324324324324327, 'Administrative_Duration': 0.2391891891891892, 'Informational': 0.25108108108108107, 'Informational_Duration': 0.2624324324324324, 'ProductRelated': 0.2591891891891892, 'ProductRelated_Duration': 0.2427027027027027, 'BounceRates': 0.24297297297297296, 'ExitRates': 0.24594594594594596, 'SpecialDay': 0.24837837837837837}",
uci,online_shoppers,0.25,2,OK,True,"{'Administrative': 0.2578378378378378, 'Administrative_Duration': 0.25027027027027027, 'Informational': 0.25135135135135134, 'Informational_Duration': 0.24405405405405406, 'ProductRelated': 0.2508108108108108, 'ProductRelated_Duration': 0.24594594594594596, 'BounceRates': 0.2591891891891892, 'ExitRates': 0.24675675675675676, 'SpecialDay': 0.24837837837837837}",
uci,online_shoppers,0.25,3,OK,True,"{'Administrative': 0.2581081081081081, 'Administrative_Duration': 0.25513513513513514, 'Informational': 0.26, 'Informational_Duration': 0.24135135135135136, 'ProductRelated': 0.24513513513513513, 'ProductRelated_Duration': 0.23648648648648649, 'BounceRates': 0.2524324324324324, 'ExitRates': 0.24432432432432433, 'SpecialDay': 0.2524324324324324}",
