source,dataset,mechanism,severity,seed,status,validation_passed,achieved_rate,excluded_columns
openml,MagicTelescope,mnar,0.15,1,OK,True,"{'fLength:': 0.14648677063255652, 'fWidth:': 0.1512178026984405, 'fSize:': 0.15139302610828806, 'fConc:': 0.15016646223935518, 'fConc1:': 0.14420886630453827}",
openml,MagicTelescope,mnar,0.15,2,OK,True,"{'fLength:': 0.15156824951813563, 'fWidth:': 0.15419660066584895, 'fSize:': 0.14823900473103208, 'fConc:': 0.1524443665673734, 'fConc1:': 0.1496407920098125}",
openml,MagicTelescope,mnar,0.15,3,OK,True,"{'fLength:': 0.1512178026984405, 'fWidth:': 0.15349570702645873, 'fSize:': 0.1429823024356054, 'fConc:': 0.14841422814087962, 'fConc1:': 0.14841422814087962}",
openml,MagicTelescope,mnar,0.2,1,OK,True,"{'fLength:': 0.19852812335728054, 'fWidth:': 0.20290870860346943, 'fSize:': 0.19957946381636588, 'fConc:': 0.19975468722621342, 'fConc1:': 0.19817767653758542}",
openml,MagicTelescope,mnar,0.2,2,OK,True,"{'fLength:': 0.19887857017697563, 'fWidth:': 0.2022078149640792, 'fSize:': 0.2002803574557561, 'fConc:': 0.19957946381636588, 'fConc1:': 0.20080602768529876}",
openml,MagicTelescope,mnar,0.2,3,OK,True,"{'fLength:': 0.20360960224285965, 'fWidth:': 0.20045558086560364, 'fSize:': 0.20203259155423164, 'fConc:': 0.19712633607850008, 'fConc1:': 0.19992991063606097}",
openml,MagicTelescope,mnar,0.25,1,OK,True,"{'fLength:': 0.2505694760820046, 'fWidth:': 0.25021902926230943, 'fSize:': 0.25179603995093747, 'fConc:': 0.2460136674259681, 'fConc1:': 0.24688978447520588}",
openml,MagicTelescope,mnar,0.25,2,OK,True,"{'fLength:': 0.25021902926230943, 'fWidth:': 0.2547748379183459, 'fSize:': 0.24846679516383388, 'fConc:': 0.2444366567373401, 'fConc1:': 0.2505694760820046}",
openml,MagicTelescope,mnar,0.25,3,OK,True,"{'fLength:': 0.253548274049413, 'fWidth:': 0.2510951463115472, 'fSize:': 0.24986858244261434, 'fConc:': 0.24969335903276677, 'fConc1:': 0.25214648677063256}",
openml,bank-marketing,mcar,0.05,1,OK,True,"{'V1': 0.051091123562370985, 'V6': 0.050353877912120315, 'V10': 0.050206428782070184, 'V13': 0.05123857269242112, 'V14': 0.04946918313181952}",
openml,bank-marketing,mcar,0.05,2,OK,True,"{'V1': 0.049248009436744324, 'V6': 0.04828959009141846, 'V10': 0.0482158655263934, 'V13': 0.05440872898849897, 'V14': 0.054113830728398704}",
openml,bank-marketing,mcar,0.05,3,OK,True,"{'V1': 0.05404010616337364, 'V6': 0.05086994986729578, 'V10': 0.05131229725744618, 'V13': 0.05212326747272191, 'V14': 0.05123857269242112}",
openml,bank-marketing,mcar,0.1,1,OK,True,"{'V1': 0.10085520495429078, 'V6': 0.10026540843409024, 'V10': 0.0992332645237393, 'V13': 0.1038779121203185, 'V14': 0.09761132409318785}",
openml,bank-marketing,mcar,0.1,2,OK,True,"{'V1': 0.10350928929519315, 'V6': 0.10070775582424063, 'V10': 0.10137127690946623, 'V13': 0.10196107342966676, 'V14': 0.10291949277499263}",
openml,bank-marketing,mcar,0.1,3,OK,True,"{'V1': 0.10586847537599528, 'V6': 0.09820112061338838, 'V10': 0.1027720436449425, 'V13': 0.10631082276614567, 'V14': 0.1018873488646417}",
openml,bank-marketing,mcar,0.15,1,OK,True,"{'V1': 0.15113535830138602, 'V6': 0.1501032143910351, 'V10': 0.14803892657033324, 'V13': 0.15378944264228842, 'V14': 0.15047183721616042}",
openml,bank-marketing,mcar,0.15,2,OK,True,"{'V1': 0.15393689177233855, 'V6': 0.14884989678560898, 'V10': 0.1498820406959599, 'V13': 0.15260984960188734, 'V14': 0.1531259215570628}",
openml,bank-marketing,mcar,0.15,3,OK,True,"{'V1': 0.1553376585078148, 'V6': 0.14840754939545855, 'V10': 0.1516514302565615, 'V13': 0.15762312002359186, 'V14': 0.15179887938661163}",
openml,bank-marketing,mcar,0.2,1,OK,True,"{'V1': 0.20038336773813034, 'V6': 0.20001474491300503, 'V10': 0.19647596579180182, 'V13': 0.2024476555588322, 'V14': 0.1980241816573282}",
openml,bank-marketing,mcar,0.2,2,OK,True,"{'V1': 0.202226481863757, 'V6': 0.20053081686818047, 'V10': 0.19758183426717782, 'V13': 0.201120613388381, 'V14': 0.2020053081686818}",
openml,bank-marketing,mcar,0.2,3,OK,True,"{'V1': 0.20421704511943378, 'V6': 0.19603361840165143, 'V10': 0.20163668534355647, 'V13': 0.20908286641108817, 'V14': 0.20156296077853142}",
openml,bank-marketing,mcar,0.25,1,OK,True,"{'V1': 0.24941020347979947, 'V6': 0.24948392804482453, 'V10': 0.24506045414332056, 'V13': 0.2507372456502507, 'V14': 0.25103214391035095}",
openml,bank-marketing,mcar,0.25,2,OK,True,"{'V1': 0.25103214391035095, 'V6': 0.2508846947803008, 'V10': 0.2458714243585963, 'V13': 0.2495576526098496, 'V14': 0.25383367738130347}",
openml,bank-marketing,mcar,0.25,3,OK,True,"{'V1': 0.2553081686818048, 'V6': 0.24351223827779417, 'V10': 0.25036862282512534, 'V13': 0.25862577410793275, 'V14': 0.25014744913005016}",
openml,bank-marketing,mar,0.05,1,OK,True,"{'V1': 0.04946918313181952, 'V6': 0.048142140961368325, 'V10': 0.05168092008257151, 'V13': 0.04991153052196992, 'V14': 0.04991153052196992}",
openml,bank-marketing,mar,0.05,2,OK,True,"{'V1': 0.05182836921262165, 'V6': 0.04910056030669419, 'V10': 0.04865821291654379, 'V13': 0.05005897965202005, 'V14': 0.04784724270126806}",
openml,bank-marketing,mar,0.05,3,OK,True,"{'V1': 0.05101739899734591, 'V6': 0.04873193748156886, 'V10': 0.05072250073724565, 'V13': 0.053818932468298435, 'V14': 0.050206428782070184}",
openml,bank-marketing,mar,0.1,1,OK,True,"{'V1': 0.09945443821881451, 'V6': 0.09724270126806252, 'V10': 0.09672662931288706, 'V13': 0.1018873488646417, 'V14': 0.09967561191388971}",
openml,bank-marketing,mar,0.1,2,OK,True,"{'V1': 0.09989678560896491, 'V6': 0.0964317310527868, 'V10': 0.09952816278383958, 'V13': 0.10115010321439104, 'V14': 0.1027720436449425}",
openml,bank-marketing,mar,0.1,3,OK,True,"{'V1': 0.1012238277794161, 'V6': 0.09952816278383958, 'V10': 0.09945443821881451, 'V13': 0.10173989973459156, 'V14': 0.10196107342966676}",
openml,bank-marketing,mar,0.15,1,OK,True,"{'V1': 0.1505455617811855, 'V6': 0.1467856089649071, 'V10': 0.1478914774402831, 'V13': 0.15084046004128576, 'V14': 0.1456797404895311}",
openml,bank-marketing,mar,0.15,2,OK,True,"{'V1': 0.15113535830138602, 'V6': 0.1483338248304335, 'V10': 0.14892362135063403, 'V13': 0.1531996461220879, 'V14': 0.1553376585078148}",
openml,bank-marketing,mar,0.15,3,OK,True,"{'V1': 0.15371571807726334, 'V6': 0.1503243880861103, 'V10': 0.14995576526098495, 'V13': 0.1505455617811855, 'V14': 0.15268357416691242}",
openml,bank-marketing,mar,0.2,1,OK,True,"{'V1': 0.20038336773813034, 'V6': 0.19994102034797995, 'V10': 0.19964612208787968, 'V13': 0.20045709230315542, 'V14': 0.19706576231200235}",
openml,bank-marketing,mar,0.2,2,OK,True,"{'V1': 0.20237393099380713, 'V6': 0.1980979062223533, 'V10': 0.20281627838395752, 'V13': 0.2039958714243586, 'V14': 0.2035535240342082}",
openml,bank-marketing,mar,0.2,3,OK,True,"{'V1': 0.206649955765261, 'V6': 0.19706576231200235, 'V10': 0.1976555588322029, 'V13': 0.1980979062223533, 'V14': 0.2035535240342082}",
openml,bank-marketing,mar,0.25,1,OK,True,"{'V1': 0.24970510173989974, 'V6': 0.25140076673547623, 'V10': 0.2508109702152757, 'V13': 0.25265408434090236, 'V14': 0.25184311412562665}",
openml,bank-marketing,mar,0.25,2,OK,True,"{'V1': 0.25471837216160426, 'V6': 0.24992627543497492, 'V10': 0.25427602477145383, 'V13': 0.252211736950752, 'V14': 0.2528752580359776}",
openml,bank-marketing,mar,0.25,3,OK,True,"{'V1': 0.2543497493364789, 'V6': 0.24690356826894722, 'V10': 0.24786198761427308, 'V13': 0.2514744913005013, 'V14': 0.25162194043055147}",
openml,bank-marketing,mnar,0.05,1,OK,True,"{'V1': 0.049542907696844586, 'V6': 0.049248009436744324, 'V10': 0.0475523444411678, 'V13': 0.05138602182247125, 'V14': 0.049837805956944856}",
openml,bank-marketing,mnar,0.05,2,OK,True,"{'V1': 0.05116484812739605, 'V6': 0.04998525508699499, 'V10': 0.04880566204659392, 'V13': 0.049690356826894724, 'V14': 0.051607195517546445}",
openml,bank-marketing,mnar,0.05,3,OK,True,"{'V1': 0.053450309643173106, 'V6': 0.05042760247714539, 'V10': 0.05337658507814804, 'V13': 0.04910056030669419, 'V14': 0.04998525508699499}",
openml,bank-marketing,mnar,0.1,1,OK,True,"{'V1': 0.1005603066941905, 'V6': 0.09783249778826304, 'V10': 0.09827484517841345, 'V13': 0.10203479799469183, 'V14': 0.09952816278383958}",
openml,bank-marketing,mnar,0.1,2,OK,True,"{'V1': 0.10151872603951637, 'V6': 0.09775877322323798, 'V10': 0.1016661751695665, 'V13': 0.1023296962547921, 'V14': 0.0992332645237393}",
openml,bank-marketing,mnar,0.1,3,OK,True,"{'V1': 0.10505750516071956, 'V6': 0.09960188734886465, 'V10': 0.10240342081981717, 'V13': 0.10173989973459156, 'V14': 0.1014450014744913}",
openml,bank-marketing,mnar,0.15,1,OK,True,"{'V1': 0.15061928634621055, 'V6': 0.1476703037452079, 'V10': 0.1483338248304335, 'V13': 0.14936596874078442, 'V14': 0.15150398112651137}",
openml,bank-marketing,mnar,0.15,2,OK,True,"{'V1': 0.14892362135063403, 'V6': 0.14966086700088468, 'V10': 0.1509879091713359, 'V13': 0.15224122677676202, 'V14': 0.15076673547626068}",
openml,bank-marketing,mnar,0.15,3,OK,True,"{'V1': 0.1543055145974639, 'V6': 0.14862872309053377, 'V10': 0.15187260395163668, 'V13': 0.15327337068711294, 'V14': 0.14973459156590976}",
openml,bank-marketing,mnar,0.2,1,OK,True,"{'V1': 0.19949867295782955, 'V6': 0.19868770274255382, 'V10': 0.1995723975228546, 'V13': 0.19994102034797995, 'V14': 0.1976555588322029}",
openml,bank-marketing,mnar,0.2,2,OK,True,"{'V1': 0.1985402536125037, 'V6': 0.2006782659982306, 'V10': 0.20148923621350634, 'V13': 0.20237393099380713, 'V14': 0.20406959598938365}",
openml,bank-marketing,mnar,0.2,3,OK,True,"{'V1': 0.20215275729873194, 'V6': 0.1995723975228546, 'V10': 0.20252138012385726, 'V13': 0.20406959598938365, 'V14': 0.2006782659982306}",
openml,bank-marketing,mnar,0.25,1,OK,True,"{'V1': 0.24771453848422295, 'V6': 0.24874668239457387, 'V10': 0.24764081391919787, 'V13': 0.2507372456502507, 'V14': 0.24852550869949866}",
openml,bank-marketing,mnar,0.25,2,OK,True,"{'V1': 0.247788263049248, 'V6': 0.2508846947803008, 'V10': 0.24970510173989974, 'V13': 0.2522854615157771, 'V14': 0.25206428782070184}",
openml,bank-marketing,mnar,0.25,3,OK,True,"{'V1': 0.2482306104393984, 'V6': 0.24867295782954882, 'V10': 0.2530227071660277, 'V13': 0.25493954585667944, 'V14': 0.2528015334709525}",
openml,churn,mcar,0.05,1,OK,True,"{'state': 0.04730179880079947, 'account_length': 0.059293804130579615, 'number_vmail_messages': 0.051299133910726186, 'total_day_minutes': 0.04063957361758828, 'total_day_calls': 0.047968021319120584}",
openml,churn,mcar,0.05,2,OK,True,"{'state': 0.04197201865423051, 'account_length': 0.04397068620919387, 'number_vmail_messages': 0.051299133910726186, 'total_day_minutes': 0.049966688874083946, 'total_day_calls': 0.04063957361758828}",
openml,churn,mcar,0.05,3,OK,True,"{'state': 0.047968021319120584, 'account_length': 0.061958694203864094, 'number_vmail_messages': 0.057961359093937376, 'total_day_minutes': 0.060626249167221855, 'total_day_calls': 0.0519653564290473}",
openml,churn,mcar,0.1,1,OK,True,"{'state': 0.09260493004663557, 'account_length': 0.11125916055962691, 'number_vmail_messages': 0.10193204530313124, 'total_day_minutes': 0.09526982011992005, 'total_day_calls': 0.09860093271152565}",
openml,churn,mcar,0.1,2,OK,True,"{'state': 0.08527648234510327, 'account_length': 0.09993337774816789, 'number_vmail_messages': 0.10459693537641572, 'total_day_minutes': 0.09460359760159893, 'total_day_calls': 0.1072618254497002}",
openml,churn,mcar,0.1,3,OK,True,"{'state': 0.10459693537641572, 'account_length': 0.12658227848101267, 'number_vmail_messages': 0.10592938041305797, 'total_day_minutes': 0.10592938041305797, 'total_day_calls': 0.1039307128580946}",
openml,churn,mcar,0.15,1,OK,True,"{'state': 0.14057295136575615, 'account_length': 0.16788807461692204, 'number_vmail_messages': 0.15123251165889406, 'total_day_minutes': 0.14656895403064624, 'total_day_calls': 0.13857428381079281}",
openml,churn,mcar,0.15,2,OK,True,"{'state': 0.14457028647568287, 'account_length': 0.15323117921385743, 'number_vmail_messages': 0.16122584943371085, 'total_day_minutes': 0.1485676215856096, 'total_day_calls': 0.1552298467688208}",
openml,churn,mcar,0.15,3,OK,True,"{'state': 0.15656229180546302, 'account_length': 0.1765489673550966, 'number_vmail_messages': 0.14790139906728847, 'total_day_minutes': 0.1518987341772152, 'total_day_calls': 0.1525649566955363}",
openml,churn,mcar,0.2,1,OK,True,"{'state': 0.18654230512991338, 'account_length': 0.2211858760826116, 'number_vmail_messages': 0.20319786808794138, 'total_day_minutes': 0.1905396402398401, 'total_day_calls': 0.18454363757495004}",
openml,churn,mcar,0.2,2,OK,True,"{'state': 0.2005329780146569, 'account_length': 0.20386409060626248, 'number_vmail_messages': 0.2111925383077948, 'total_day_minutes': 0.19453697534976683, 'total_day_calls': 0.20319786808794138}",
openml,churn,mcar,0.2,3,OK,True,"{'state': 0.20586275816122585, 'account_length': 0.21918720852764823, 'number_vmail_messages': 0.1938707528314457, 'total_day_minutes': 0.20319786808794138, 'total_day_calls': 0.1972018654230513}",
openml,churn,mcar,0.25,1,OK,True,"{'state': 0.24250499666888742, 'account_length': 0.27181878747501664, 'number_vmail_messages': 0.24383744170552965, 'total_day_minutes': 0.23117921385742837, 'total_day_calls': 0.23784143904063956}",
openml,churn,mcar,0.25,2,OK,True,"{'state': 0.25383077948034644, 'account_length': 0.2598267821452365, 'number_vmail_messages': 0.2631578947368421, 'total_day_minutes': 0.24450366422385075, 'total_day_calls': 0.24850099933377748}",
openml,churn,mcar,0.25,3,OK,True,"{'state': 0.2498334443704197, 'account_length': 0.27514990006662227, 'number_vmail_messages': 0.24716855429713525, 'total_day_minutes': 0.2558294470353098, 'total_day_calls': 0.2524983344437042}",
openml,churn,mar,0.05,1,OK,True,"{'state': 0.046635576282478344, 'account_length': 0.0519653564290473, 'number_vmail_messages': 0.05063291139240506, 'total_day_minutes': 0.04197201865423051, 'total_day_calls': 0.04397068620919387}",
openml,churn,mar,0.05,2,OK,True,"{'state': 0.047968021319120584, 'account_length': 0.05329780146568954, 'number_vmail_messages': 0.04463690872751499, 'total_day_minutes': 0.05329780146568954, 'total_day_calls': 0.0519653564290473}",
openml,churn,mar,0.05,3,OK,True,"{'state': 0.05329780146568954, 'account_length': 0.05396402398401066, 'number_vmail_messages': 0.04463690872751499, 'total_day_minutes': 0.05463024650233178, 'total_day_calls': 0.051299133910726186}",
openml,churn,mar,0.1,1,OK,True,"{'state': 0.09060626249167222, 'account_length': 0.10992671552298468, 'number_vmail_messages': 0.10059960026648901, 'total_day_minutes': 0.0899400399733511, 'total_day_calls': 0.1039307128580946}",
openml,churn,mar,0.1,2,OK,True,"{'state': 0.09460359760159893, 'account_length': 0.10326449033977349, 'number_vmail_messages': 0.09393737508327782, 'total_day_minutes': 0.10059960026648901, 'total_day_calls': 0.09460359760159893}",
openml,churn,mar,0.1,3,OK,True,"{'state': 0.10792804796802132, 'account_length': 0.10326449033977349, 'number_vmail_messages': 0.09726848767488341, 'total_day_minutes': 0.09793471019320453, 'total_day_calls': 0.09327115256495669}",
openml,churn,mar,0.15,1,OK,True,"{'state': 0.15123251165889406, 'account_length': 0.16189207195203198, 'number_vmail_messages': 0.15056628914057296, 'total_day_minutes': 0.1492338441039307, 'total_day_calls': 0.14656895403064624}",
openml,churn,mar,0.15,2,OK,True,"{'state': 0.13257828114590273, 'account_length': 0.15123251165889406, 'number_vmail_messages': 0.1518987341772152, 'total_day_minutes': 0.15123251165889406, 'total_day_calls': 0.14790139906728847}",
openml,churn,mar,0.15,3,OK,True,"{'state': 0.15456362425049966, 'account_length': 0.1625582944703531, 'number_vmail_messages': 0.15389740173217856, 'total_day_minutes': 0.15656229180546302, 'total_day_calls': 0.15789473684210525}",
openml,churn,mar,0.2,1,OK,True,"{'state': 0.19920053297801465, 'account_length': 0.21185876082611593, 'number_vmail_messages': 0.20319786808794138, 'total_day_minutes': 0.19187208527648233, 'total_day_calls': 0.18854097268487674}",
openml,churn,mar,0.2,2,OK,True,"{'state': 0.189873417721519, 'account_length': 0.2005329780146569, 'number_vmail_messages': 0.19853431045969352, 'total_day_minutes': 0.19786808794137242, 'total_day_calls': 0.19253830779480346}",
openml,churn,mar,0.2,3,OK,True,"{'state': 0.19986675549633579, 'account_length': 0.22051965356429049, 'number_vmail_messages': 0.20652898067954698, 'total_day_minutes': 0.21385742838107927, 'total_day_calls': 0.21652231845436376}",
openml,churn,mar,0.25,1,OK,True,"{'state': 0.2491672218520986, 'account_length': 0.2524983344437042, 'number_vmail_messages': 0.25383077948034644, 'total_day_minutes': 0.24783477681545638, 'total_day_calls': 0.24516988674217188}",
openml,churn,mar,0.25,2,OK,True,"{'state': 0.2498334443704197, 'account_length': 0.25316455696202533, 'number_vmail_messages': 0.2618254497001999, 'total_day_minutes': 0.2418387741505663, 'total_day_calls': 0.24050632911392406}",
openml,churn,mar,0.25,3,OK,True,"{'state': 0.24383744170552965, 'account_length': 0.27381745502998, 'number_vmail_messages': 0.2551632245169887, 'total_day_minutes': 0.25449700199866754, 'total_day_calls': 0.26382411725516325}",
openml,churn,mnar,0.05,1,OK,True,"{'state': 0.05263157894736842, 'account_length': 0.05396402398401066, 'number_vmail_messages': 0.0519653564290473, 'total_day_minutes': 0.04063957361758828, 'total_day_calls': 0.049966688874083946}",
openml,churn,mnar,0.05,2,OK,True,"{'state': 0.05463024650233178, 'account_length': 0.04596935376415723, 'number_vmail_messages': 0.051299133910726186, 'total_day_minutes': 0.05729513657561625, 'total_day_calls': 0.051299133910726186}",
openml,churn,mnar,0.05,3,OK,True,"{'state': 0.047968021319120584, 'account_length': 0.057961359093937376, 'number_vmail_messages': 0.04730179880079947, 'total_day_minutes': 0.049966688874083946, 'total_day_calls': 0.04863424383744171}",
openml,churn,mnar,0.1,1,OK,True,"{'state': 0.09260493004663557, 'account_length': 0.10926049300466356, 'number_vmail_messages': 0.10326449033977349, 'total_day_minutes': 0.09260493004663557, 'total_day_calls': 0.1072618254497002}",
openml,churn,mnar,0.1,2,OK,True,"{'state': 0.09926715522984676, 'account_length': 0.0966022651565623, 'number_vmail_messages': 0.0899400399733511, 'total_day_minutes': 0.09193870752831446, 'total_day_calls': 0.09926715522984676}",
openml,churn,mnar,0.1,3,OK,True,"{'state': 0.09393737508327782, 'account_length': 0.11592271818787475, 'number_vmail_messages': 0.09593604263824117, 'total_day_minutes': 0.09793471019320453, 'total_day_calls': 0.10459693537641572}",
openml,churn,mnar,0.15,1,OK,True,"{'state': 0.14790139906728847, 'account_length': 0.16855429713524317, 'number_vmail_messages': 0.15456362425049966, 'total_day_minutes': 0.14656895403064624, 'total_day_calls': 0.14790139906728847}",
openml,churn,mnar,0.15,2,OK,True,"{'state': 0.145236508994004, 'account_length': 0.14990006662225183, 'number_vmail_messages': 0.1425716189207195, 'total_day_minutes': 0.14123917388407728, 'total_day_calls': 0.1518987341772152}",
openml,churn,mnar,0.15,3,OK,True,"{'state': 0.14723517654896737, 'account_length': 0.15856095936042638, 'number_vmail_messages': 0.13857428381079281, 'total_day_minutes': 0.1485676215856096, 'total_day_calls': 0.1485676215856096}",
openml,churn,mnar,0.2,1,OK,True,"{'state': 0.19853431045969352, 'account_length': 0.20719520319786808, 'number_vmail_messages': 0.1972018654230513, 'total_day_minutes': 0.20319786808794138, 'total_day_calls': 0.19253830779480346}",
openml,churn,mnar,0.2,2,OK,True,"{'state': 0.19453697534976683, 'account_length': 0.20119920053297802, 'number_vmail_messages': 0.20119920053297802, 'total_day_minutes': 0.1965356429047302, 'total_day_calls': 0.20386409060626248}",
openml,churn,mnar,0.2,3,OK,True,"{'state': 0.20186542305129915, 'account_length': 0.20852764823451034, 'number_vmail_messages': 0.19586942038640906, 'total_day_minutes': 0.20519653564290474, 'total_day_calls': 0.19120586275816123}",
openml,churn,mnar,0.25,1,OK,True,"{'state': 0.2491672218520986, 'account_length': 0.2551632245169887, 'number_vmail_messages': 0.24716855429713525, 'total_day_minutes': 0.24850099933377748, 'total_day_calls': 0.23917388407728182}",
openml,churn,mnar,0.25,2,OK,True,"{'state': 0.2418387741505663, 'account_length': 0.2558294470353098, 'number_vmail_messages': 0.25449700199866754, 'total_day_minutes': 0.25116588940706197, 'total_day_calls': 0.2598267821452365}",
openml,churn,mnar,0.25,3,OK,True,"{'state': 0.2564956695536309, 'account_length': 0.2664890073284477, 'number_vmail_messages': 0.24317121918720852, 'total_day_minutes': 0.25716189207195206, 'total_day_calls': 0.24450366422385075}",
openml,electricity,mcar,0.05,1,OK,True,"{'period': 0.05112173593232806, 'nswprice': 0.05031261493196028, 'nswdemand': 0.05001838911364472, 'vicprice': 0.05134240529606473, 'vicdemand': 0.049797719749908056}",
openml,electricity,mcar,0.05,2,OK,True,"{'period': 0.04913571165869805, 'nswprice': 0.04832659065833027, 'nswdemand': 0.04825303420375138, 'vicprice': 0.05443177638837808, 'vicdemand': 0.054137550570062525}",
openml,electricity,mcar,0.05,3,OK,True,"{'period': 0.05399043766090474, 'nswprice': 0.05082751011401251, 'nswdemand': 0.05141596175064362, 'vicprice': 0.0522250827510114, 'vicdemand': 0.05112173593232806}",
openml,electricity,mcar,0.1,1,OK,True,"{'period': 0.10091945568223612, 'nswprice': 0.10011033468186833, 'nswdemand': 0.09878631849944833, 'vicprice': 0.10430305259286503, 'vicdemand': 0.09805075395365943}",
openml,electricity,mcar,0.1,2,OK,True,"{'period': 0.10342037513791835, 'nswprice': 0.10091945568223612, 'nswdemand': 0.10136079440970945, 'vicprice': 0.10187568959176167, 'vicdemand': 0.10283192350128724}",
openml,electricity,mcar,0.1,3,OK,True,"{'period': 0.10577418168444282, 'nswprice': 0.09841853622655387, 'nswdemand': 0.10275836704670835, 'vicprice': 0.1065097462302317, 'vicdemand': 0.10150790731886723}",
openml,electricity,mcar,0.15,1,OK,True,"{'period': 0.15137918352335417, 'nswprice': 0.14990805443177638, 'nswdemand': 0.14733357852151527, 'vicprice': 0.15432144170650974, 'vicdemand': 0.15079073188672307}",
openml,electricity,mcar,0.15,2,OK,True,"{'period': 0.15380654652445752, 'nswprice': 0.1490989334314086, 'nswdemand': 0.14976094152261862, 'vicprice': 0.1525560867966164, 'vicdemand': 0.15299742552408974}",
openml,electricity,mcar,0.15,3,OK,True,"{'period': 0.15513056270687753, 'nswprice': 0.14858403824935637, 'nswdemand': 0.15167340934166973, 'vicprice': 0.15777859507171754, 'vicdemand': 0.1519676351599853}",
openml,electricity,mcar,0.2,1,OK,True,"{'period': 0.2007355645457889, 'nswprice': 0.19970577418168445, 'nswdemand': 0.1958072820890033, 'vicprice': 0.2027951452739978, 'vicdemand': 0.19838175799926444}",
openml,electricity,mcar,0.2,2,OK,True,"{'period': 0.20220669363736668, 'nswprice': 0.2005884516366311, 'nswdemand': 0.1972784111805811, 'vicprice': 0.20132401618242002, 'vicdemand': 0.2021331371827878}",
openml,electricity,mcar,0.2,3,OK,True,"{'period': 0.2040456050018389, 'nswprice': 0.19610150790731887, 'nswdemand': 0.20161824200073555, 'vicprice': 0.20926811327694006, 'vicdemand': 0.20183891136447224}",
openml,electricity,mcar,0.25,1,OK,True,"{'period': 0.24979771974990805, 'nswprice': 0.24913571165869805, 'nswdemand': 0.24450165502022803, 'vicprice': 0.2509746230231703, 'vicdemand': 0.25148951820522253}",
openml,electricity,mcar,0.25,2,OK,True,"{'period': 0.25119529238690697, 'nswprice': 0.25060684075027584, 'nswdemand': 0.24575211474806916, 'vicprice': 0.24965060684075027, 'vicdemand': 0.2542846634792203}",
openml,electricity,mcar,0.25,3,OK,True,"{'period': 0.25524089738874584, 'nswprice': 0.24347186465612358, 'nswdemand': 0.2503126149319603, 'vicprice': 0.2589922765722692, 'vicdemand': 0.2501655020228025}",
openml,electricity,mar,0.05,1,OK,True,"{'period': 0.0522250827510114, 'nswprice': 0.04795880838543582, 'nswdemand': 0.05097462302317028, 'vicprice': 0.049797719749908056, 'vicdemand': 0.05134240529606473}",
openml,electricity,mar,0.05,2,OK,True,"{'period': 0.050606840750275835, 'nswprice': 0.05126884884148584, 'nswdemand': 0.048767929385803606, 'vicprice': 0.05296064729680029, 'vicdemand': 0.049650606840750275}",
openml,electricity,mar,0.05,3,OK,True,"{'period': 0.05347554247885252, 'nswprice': 0.05031261493196028, 'nswdemand': 0.05082751011401251, 'vicprice': 0.050753953659433616, 'vicdemand': 0.05031261493196028}",
openml,electricity,mar,0.1,1,OK,True,"{'period': 0.09856564913571166, 'nswprice': 0.09687385068039721, 'nswdemand': 0.10084589922765723, 'vicprice': 0.09885987495402722, 'vicdemand': 0.09922765722692166}",
openml,electricity,mar,0.1,2,OK,True,"{'period': 0.10165502022802501, 'nswprice': 0.10121368150055167, 'nswdemand': 0.09878631849944833, 'vicprice': 0.1017285766826039, 'vicdemand': 0.09952188304523722}",
openml,electricity,mar,0.1,3,OK,True,"{'period': 0.10547995586612725, 'nswprice': 0.09856564913571166, 'nswdemand': 0.10194924604634056, 'vicprice': 0.10202280250091945, 'vicdemand': 0.09797719749908054}",
openml,electricity,mar,0.15,1,OK,True,"{'period': 0.1491724898859875, 'nswprice': 0.14902537697682972, 'nswdemand': 0.15005516734093416, 'vicprice': 0.14939315924972416, 'vicdemand': 0.15020228025009194}",
openml,electricity,mar,0.15,2,OK,True,"{'period': 0.14954027215888194, 'nswprice': 0.15204119161456417, 'nswdemand': 0.15137918352335417, 'vicprice': 0.1518205222508275, 'vicdemand': 0.15108495770503863}",
openml,electricity,mar,0.15,3,OK,True,"{'period': 0.15211474806914307, 'nswprice': 0.1504965060684075, 'nswdemand': 0.15108495770503863, 'vicprice': 0.15358587716072086, 'vicdemand': 0.14821625597646193}",
openml,electricity,mar,0.2,1,OK,True,"{'period': 0.19705774181684443, 'nswprice': 0.19933799190879, 'nswdemand': 0.20110334681868333, 'vicprice': 0.20323648400147112, 'vicdemand': 0.20029422581831555}",
openml,electricity,mar,0.2,2,OK,True,"{'period': 0.20191246781905112, 'nswprice': 0.20183891136447224, 'nswdemand': 0.19668995954395, 'vicprice': 0.2013975726369989, 'vicdemand': 0.20022066936373667}",
openml,electricity,mar,0.2,3,OK,True,"{'period': 0.2012504597278411, 'nswprice': 0.19823464509010666, 'nswdemand': 0.20102979036410445, 'vicprice': 0.20110334681868333, 'vicdemand': 0.19963221772710554}",
openml,electricity,mar,0.25,1,OK,True,"{'period': 0.24317763883780802, 'nswprice': 0.2512688488414858, 'nswdemand': 0.25112173593232806, 'vicprice': 0.2509746230231703, 'vicdemand': 0.2509746230231703}",
openml,electricity,mar,0.25,2,OK,True,"{'period': 0.25104817947774916, 'nswprice': 0.2507539536594336, 'nswdemand': 0.24920926811327693, 'vicprice': 0.25068039720485474, 'vicdemand': 0.2508275101140125}",
